sentiment,content,at
Negatif,"Lemahnya system maxim pesanan yang di buat oleh pemesan bisa tidak dipertanngung jawabkan dikarna kan pendaftaran tidak mengunakan Nik KTP sehingga bnyak cela penipuan, ketika ada masalah dilapangan kita bisa cek data diri pemesan,Ini sudah berlangsung mungkin udah lama aneh nya tidak ada updatean aplikasi buat yang bisa menyelesaikan masalah ini, Masukan Seharusnnya sih pendaftaran apk maxim driver dan maxim berlaku sama ketika ada pesanan fiktif blokir nik, aplikasi jadi aman dan nyaman,tks",2024-06-03 13:38:12
Positif,Tepat waktu dan curir ramah 🙏,2024-06-03 13:23:41
Negatif,tiba tiba akun saya log out pas mau login kembali kode otp untuk verifikasi akun tidak masuk padahal sudah coba berkali kali mohon bantuannya,2024-06-03 13:05:16
Positif,layanan cepat + mobil nyaman,2024-06-03 12:44:10
Negatif,Dapet driver lebih jauh dari tempat tujuan,2024-06-03 12:23:00
Positif,"ramah dan sopan,,semoga sukses selalu",2024-06-03 12:20:17
Positif,driver yang ramah dan baik,2024-06-03 11:58:21
Positif,Cepat dan Efisien,2024-06-03 11:40:15
Positif,luar biasa cepatnya,2024-06-03 11:31:27
Positif,driver ramah dan tepat waktu,2024-06-03 11:15:47
Negatif,"maaf nih di edit lg,untuk aplikasi kaspro nya, kenapa saldo sy terus kepotong dalam hitungan detik,pedahal gak di pakai sama sekali....ini bagaimana,???",2024-06-03 10:50:25
Positif,Sangat murah harganya juga sangat terjangkau,2024-06-03 10:47:43
Positif,"baik banget mba nya, maaf ya mba saya salah tf kekurangan 4000 mau saya tf lagi malah mba nya bilng ga usah, gapapa. layanan nya juga baik, sopan ramah. pdhl saya banyak maunya terimakasih orang baik. semoga lancar terus rezeki nya mba🙏",2024-06-03 10:46:36
Positif,"terima kasih, barang sampai dg cepat dan selamat 🙏",2024-06-03 10:46:04
Positif,sip tepat waktu. taat pada lampu lalin,2024-06-03 10:43:42
Positif,"Alhamdulillah cepat sampai, ramah dan sopan",2024-06-03 10:33:30
Positif,sangat ramah.. baik dan sopan,2024-06-03 10:17:36
Positif,bagus dan ramah,2024-06-03 10:10:29
Positif,baguss mempermudah dan selalu datang tepat waktu,2024-06-03 09:36:30
Positif,"mantap dan sopan, keren",2024-06-03 09:15:39
Positif,drivernya ramah. terimakasih,2024-06-03 08:47:23
Positif,cepat dan ramah,2024-06-03 08:44:08
Positif,sehat selalu dan dilancarkan rejekinya. terimakasih pak driver,2024-06-03 08:41:19
Negatif,Coba dulu. Semoga sesuai misi. 🤭👍. Q sekalian sebagai driver juga sangat terbantu karena ada Maxim di tempat tinggal q di kota lahat. Sukses selalu Maxim.... Mohon di tingkatkan lagi MAPS nya Jgn sampai kalah sama aplikasi ojol sebelah...!!. . 🙏🙏👍👍🤭😁,2024-06-03 08:31:56
Positif,"terimakasih... cepat sekali respon nya, gak lama menunggu.",2024-06-03 08:29:00
Positif,mantap pelayanan drivernya,2024-06-03 08:17:45
Positif,"pelayanan cepat,driver ramah 👍",2024-06-03 07:46:14
Positif,Pelayanan memuaskan dan harga tarif relatif murah,2024-06-03 07:43:03
Positif,"sangat membantu, Terima kasih.",2024-06-03 07:27:24
Negatif,"aplikasi gajelas, voucer kagak bisa dipake, penipuan",2024-06-03 06:32:51
Positif,Orderan cepat dan Pak Sopir ramah..🙏🙏,2024-06-03 06:30:47
Positif,"Alhamdulillah dengan maxim sangat terbantu, pelayanannya cukup bagus. hanya terkendala di pemilihan titik penjemputan. untuk lokasi penjemputan terbatas pilihannya",2024-06-03 06:26:57
Negatif,kaspro tidak bisa dipakai pdhl baru topup,2024-06-03 06:24:17
Positif,mantap ga ribet atribut lengkap,2024-06-03 05:57:47
Positif,order sangat baik dan ramah,2024-06-03 05:09:37
Negatif,Cari driver skrg susah minta ampun lama banget sekali nemu kalo g suruh batalin dia bicara kasar,2024-06-03 05:00:16
Negatif,Banyak Maxim yang tidak menerima pembayaran kaspro,2024-06-03 04:41:58
Negatif,"Aplikasi Maxim tidak memakan banyak tempat di memori hp Serta memudahkan kita pergi Kemana mana, Harganya juga terjangkau,, Saran sedikit : kekurangannya cuma di maps aja ,mohon bisa di perbaiki .. 🙏 Dari Segi Driver, Cepat dan menunggunya juga tidak lama. Kebanyakan pengemudi nya ramah dan baik. Sukses Terus Aplikasi Maxim 👍👍👍",2024-06-03 04:25:00
Positif,"driver ramah, komunikasi baik terimakasih🙏",2024-06-03 04:21:56
Positif,sangat bagus pelayannya ramah,2024-06-03 03:45:46
Positif,layanan memuaskan,2024-06-03 03:25:31
Positif,bagus waktu nya juga tepat,2024-06-03 02:46:28
Negatif,aplikasi gila update,2024-06-03 02:16:05
Positif,sopan baik dan tepat waktu,2024-06-03 01:46:47
Positif,"Pelayanannya bagus, ramah, pokoknya is the best 👍",2024-06-03 01:33:42
Positif,cepat sampainya... makasih,2024-06-03 01:23:18
Negatif,Buat apa dikasih potongan harga di aplikasi buyer tapi tetep disuruh bayar sesuai yg ada di hp driver !,2024-06-03 01:15:44
Positif,"Alhamdulillah sangat Yaman,untuk perjalanan untuk dereper,ya sangat Ramah sekali",2024-06-03 01:12:56
Negatif,"Mohon disediakan no hp pengendara seperti di aplikasi hijau, soalnya susah mau komplain ke pengendara, karena pengalaman ada barang tertinggal di bagasi pengendara namun krna gk ada no hp pengendara susah untuk menghubunginya kembali",2024-06-03 01:11:17
Positif,"gercep, harga ramah dikantong 👍🏻",2024-06-03 01:00:27
Positif,mantap cepat dan nyaman,2024-06-03 00:53:25
Positif,"bisa diandalkan dan perjalannanya oke ,, percaya deh ok ... ..",2024-06-03 00:41:38
Positif,Bapaknya baik bawa mtr nya jgaa pelan pelan 😊,2024-06-03 00:31:02
Negatif,kadang suka gak kebaca alamatnya.. kediteknmalah lokasinya berbeda,2024-06-03 00:29:45
Negatif,Update aplikasi... Layanan peta mencari lokasi tidak nampak tidak ada gambar... Tidak ada gmbar peta lokasi.. Kurang akurat.. Terkadang driver suka marah2 karena titik yg kurang pass,2024-06-03 00:23:46
Negatif,Perbaikin map nya ya,2024-06-03 00:22:01
Positif,"Semoga selalu sehat,lancar barokah Bapaknya..beliau sangat ramah dan penuh semangat kerja keras..Aamiin",2024-06-03 00:21:21
Positif,sangat membantu perjalanan jauh atau dekat 🙏🏼,2024-06-03 00:21:02
Negatif,Masa gua mahal banget ongkos nya teman gua naik maxim murah pdhl dia gk pkai promo,2024-06-02 23:40:33
Positif,Terima kasih Driver Maxim atas pelayanannya Tuhan memberkati sukses selalu 🙏,2024-06-02 23:26:16
Negatif,"Apk ga guna, driver banyak tpi pemalas semua, ada banyak yg bisa ambil orderan gua gda yg ngambil, giliran ada yg ngambil alasannya mau isi bensin, sakit perut, tutup aja lu APK BANGSATTT GA GUNA",2024-06-02 23:05:43
Positif,"tepat waktu, keren.",2024-06-02 22:42:05
Positif,Aplikasi keren hemat ramah dikantong recomended,2024-06-02 20:32:38
Positif,bagus banget aplikasi ni banyak membantu,2024-06-02 18:42:07
Positif,Cepat tepat dan nyaman,2024-06-02 17:49:11
Positif,"Alhmdulilh .. Sy sring menggunakan jasa maxim cepat dan orngx rama""🤗",2024-06-02 17:06:10
Negatif,Saya bingung ini Maxim saya mau daftar ko kode otp nya muncul'' aneh udh di cba brpa kali jga.,2024-06-02 15:35:12
Positif,driver bagus dan cepat makasih banyak,2024-06-02 15:06:52
Positif,Pelayanan yang baik dan kendaraan yang nyaman,2024-06-02 14:50:25
Positif,"driver ramah,, nyaman, mobil baguss",2024-06-02 14:22:24
Positif,layanan tepat waktu,2024-06-02 14:16:29
Positif,pelayanan nyah baik dan ramah👍,2024-06-02 14:12:33
Positif,Terimakasih.. kalian sangat membantu perjalanan kita,2024-06-02 13:49:58
Positif,mas sopan dan cepat sampai tujuan,2024-06-02 13:11:31
Positif,pengemudi sangat ramah,2024-06-02 13:04:09
Positif,pelayanan nya sangat baik,2024-06-02 12:55:02
Positif,bapak nya sangat ramaah.. bintamg 1000 untuk bapaknya.. trimakasi bapak...,2024-06-02 12:49:13
Positif,bapaknya baik banget semoga sukses selalu dan makin laris orderannya🥰,2024-06-02 12:41:32
Positif,perjalanan pertama Alhamdulillah memyenangkan,2024-06-02 12:38:19
Negatif,Maps.y parah...titik pnjmputn dan tujuan susah pas...Mash tetap Go-Jek dan grab,2024-06-02 12:28:28
Negatif,Yg niat lah developer kalo buat apk.... Rekanan warung makan maxim itu harus yg jelas lah... Terkadang ongkos yg terlalu murah untuk antar makanan jugak jadi kendala bagi pengguna.... Jangan biarkan costumer menunggu karna gk ada yg mau ambil pesanan nya oleh pihak driver nya.... Gk jelas memang urusan makanan maxim ini,2024-06-02 12:17:41
Positif,ramah sopan dan santun baik tutur katanya,2024-06-02 12:15:37
Negatif,"Kenapa harga di aplikasi sy berbeda (lebih rendah) dengan harga di aplikasi driver (lebih tinggi) ? setiap naik ojol selalu sy lebihkan, tpi ternyata masih kurang...kalo harga lebih tinggi lebih baik sy naik ojol lain yg harganya ""pasti"" dan tidak ada perbedaan di aplikasi saya dan driver...bintang sy turunin jadi 3...",2024-06-02 12:12:30
Positif,terbaik sehat selalu bang drever,2024-06-02 11:48:47
Positif,pengemudi nya Rama luar biasa thanks ya pak.,2024-06-02 11:47:02
Positif,"driver ramah , driver sangat baik, driver sangat hati hati",2024-06-02 11:30:04
Positif,baik dan profesional,2024-06-02 11:16:20
Positif,"drivernya gercep, pelayanan ramah",2024-06-02 11:16:06
Negatif,daftar aja ribet taiii lg buru buru mlh kebanyakan syarat buat pengguna baru,2024-06-02 11:07:48
Positif,bagus dan rama,2024-06-02 10:38:59
Positif,"ramah, tau jalan bgt, baik bgt kk nya",2024-06-02 10:31:12
Positif,ramah pengemudinya.mantap perjalanan,2024-06-02 10:15:06
Positif,cepat dan stabil bawa kendaraannya,2024-06-02 10:02:56
Positif,pelayanannya bagus,2024-06-02 09:17:24
Negatif,Susah cari driver food udah lebih dari 30 menit gak ada yang mau ambil orderan. Tolong diperbaiki lagi ya. Terimakasih.,2024-06-02 09:12:32
Positif,driver baik dan ramah,2024-06-02 08:22:10
Positif,pelayanan yg baik dan amanah,2024-06-02 07:56:51
Negatif,"Tiba"" aplikasi minta kode . Tapi TDK ada kode yg masuk . Mau pesan Maxim TDK bisa . Kenapa ya.",2024-06-02 07:42:30
Positif,Alhamdulillah perjalanan aman dijalan,2024-06-02 07:20:07
Positif,Pelayanan Sangat Ramah. kendaraan Adem dan Bersih,2024-06-02 07:14:07
Positif,Alhamdulillah baik bnget kknya udh anter mama sya slamat smpai tujuan,2024-06-02 06:50:50
Negatif,Depeloper maxim tolong masukkan semua lokasi setiap gereja2 di map tolong di permudah khusus daerah papua timika.,2024-06-02 06:44:55
Positif,"hallo aku baru pake aplikasi maxim,responnya baik dan kurirnya jga baik2,,trimakasih",2024-06-02 06:39:53
Positif,semoga terus memberikan pelayanan terbaik,2024-06-02 06:37:58
Negatif,Setengah jam saya nunggu gada yang datang trus kalo ujan pada ga mau gimna sih kalo g minat kerja tidur aj gausah. Kerja,2024-06-02 05:36:10
Positif,terima kasi telah mengantar kami dengan selamat,2024-06-02 05:29:45
Positif,"murah banget, driver nya gercep",2024-06-02 05:16:52
Positif,respon cepat. makasih,2024-06-02 05:06:21
Positif,driver sangat baik dan memuaskan,2024-06-02 04:48:00
Positif,"nyaman , aman , terpercaya",2024-06-02 04:23:26
Positif,driver ramah sampai drumah aman dan selamat.. terimakasih maxim,2024-06-02 04:13:12
Negatif,Pesanan tidak bisa di ubah atau di batalkan kalo di ubah Malah buat pesanan baru,2024-06-02 04:12:41
Positif,cepat pengantarannya,2024-06-02 03:49:54
Positif,Driver baik & sopan. Terima kasih.,2024-06-02 03:35:18
Positif,perbaiki terus.. terutama di food & delivery.,2024-06-02 03:01:48
Positif,layananya ok....service nya memuaskan,2024-06-02 02:40:01
Positif,sudah mengantar dengan baik,2024-06-02 02:38:33
Positif,"mengendaranya Nyaman, & Ramah",2024-06-02 02:28:14
Negatif,"Gudangnya order fiktif penipu , saya driver baru merasa dirugikan , tidak ada respon tentang penipuan , uang saya habis banyak gara"" order fiktif",2024-06-02 02:24:57
Negatif,tlong tmpilan menu makanannny dijadikan 1 aj seperti aplikasi hijau supaya lebih mudah,2024-06-02 01:55:29
Positif,"pertama kali pake Maxim, dapat pengalaman menyenangkan, ramah kurirnya.",2024-06-02 01:54:38
Positif,Untuk pelayanan sudah lumyan bagus...tolong untuk driver di sosialisasikan pembayarn virtual Di app maxim ada pilihan pembayaran app kaspro tapi si driver tidak terima pembayaran virtual alasan nya tidak bisa pakai app nya😄😄😄,2024-06-02 01:47:11
Negatif,"saya transfer ke maxim lewat gopay bank cimb niaga,saldonya tetap 0 di maxim...",2024-06-02 01:18:11
Positif,abangnya baik perjalanan aman,2024-06-02 01:05:37
Positif,Ramah bnget driver'y & sopan. Murah lgi.,2024-06-02 00:52:12
Negatif,"Aplikasi sampah , gaada perubahan sama sekali sejak 2022 dari segi maps,bug aplikasi, aplikasi lemot,orderan fiktif.",2024-06-02 00:46:44
Negatif,"mohon untuk para driver di himbau untuk tidak merokok saat membawa penumpang dan mohon untuk driver bisa lebih sopan lagi ke customer dan tidak berkata kasar, kemudian plat nomor kalo tidak sesuai bisa diberitahukan melalui chat agar tidak salah naik kendaraan",2024-06-02 00:26:42
Negatif,pas di titik y,2024-06-02 00:09:06
Negatif,"Segera berbenahlah pada akurasi titik penjemputan, merugikan calon penumpang dan drivernya sendiri. Sering pembatalan order krn driver tdk menemukan titik akurat penjemputa",2024-06-01 23:33:18
Positif,pelayanan bagus dan ramah,2024-06-01 23:06:49
Negatif,"Untuk fitur isi saldo KasPro terkena potongan, sama kalo ngisi lama banget masuk saldonya, padahal transfer dari bank udh sukses",2024-06-01 22:10:12
Positif,driver ramah dan baik,2024-06-01 19:51:34
Positif,sangat nyaman menggunakan Maxim,2024-06-01 19:50:32
Positif,terima kasih abangnye gercep. keren.,2024-06-01 19:18:33
Negatif,Waktu tunggu sering di salah gunakan sama driver nya Driver tiba langsung naik malah kena punish dari waktu tunggu,2024-06-01 18:22:29
Positif,"ramah,sangat cepat👍",2024-06-01 17:34:06
Positif,terimakasih sesuai dgn harapan,2024-06-01 16:52:41
Positif,ramah dan sopan. terus kasih orderan ny ke driver.,2024-06-01 16:46:03
Negatif,Tiba2 logout sendiri TDK bisa login,2024-06-01 15:28:16
Negatif,maxim tolong beri bonus buat driver yg ramah ini,2024-06-01 15:16:56
Positif,"cepat, dan ramah",2024-06-01 14:09:30
Negatif,"Saya mau tanya apa bisa yah maxim ganti pengemudi sendiri? Padahal sebelumnya sudah pesan dan dapat pengemudi, malah sudah naik kendaraan. Dan pas awal riwayat chat sesuai pemesanan dengan pengemudi A, dan menjelang sampai tujuan tiba2 ganti profil menjadi pengemudi B. Otomatis saya cansel donk pengemudi B, terus pengemudi B complain ""kalo sudah naik kenapa order? Saya sudah setengah jalan"" sedikit kecewa sih huhu:(",2024-06-01 14:06:47
Positif,Alhamdulillah pesanan sdh di terimakasih makasih maxim,2024-06-01 13:39:49
Positif,Bagus pelayanan nya,2024-06-01 13:15:31
Positif,"Order telah dipenuhi oleh: Hadran dengan Motorcycle, warna merah, nopol KT5833BAE. Terima kasih atas perjalanan Anda!",2024-06-01 13:08:35
Negatif,"Banyak driver nakal, pengaduan gak direspon, driver seenaknya menaikkan tarif, pake wallet kaspro lgsg kepotong karna driver menaikkan tarif dan orderan diselesaikan padahal saya gak naik, pengaduan sampe hari ini gk ada respon dari pihak maxim",2024-06-01 12:57:23
Negatif,maps kurang lengkap atw kurang akurat,2024-06-01 12:46:53
Negatif,apk rusak gabisa di cancel orderannya,2024-06-01 12:23:12
Positif,nyaman dan selamat sampai tujuan,2024-06-01 11:22:59
Positif,cepat dan tepat,2024-06-01 11:08:14
Positif,"terima kasih buat pak drivernya sopan dan ramah,sukses selalu lancar rezeki🙏🙏🙏",2024-06-01 10:40:25
Positif,Murah dan cepat,2024-06-01 10:30:28
Positif,ramah dan baik kami sangat puas,2024-06-01 10:20:08
Positif,terimakasih sudah jemput tepat waktu dan nymman dengan maxim,2024-06-01 10:14:57
Positif,trimakasih untk pelayan sangat baik sekali,2024-06-01 10:01:14
Positif,bagus pelayanannya,2024-06-01 09:39:55
Positif,cepat tujuan nyaman di perjalanan,2024-06-01 09:33:49
Positif,"bagus, cepat, amanah",2024-06-01 08:58:44
Positif,"Pengiriman cepat, respon cepat terima kasih",2024-06-01 08:53:51
Positif,bagus banget cepet sampe nya,2024-06-01 08:26:30
Positif,sangat amanah dan tepat waktu trimakasih maxim,2024-06-01 07:53:03
Positif,sangat baik dan membantu,2024-06-01 07:46:45
Positif,"sangat sangat membantu sekali,Maxim delivery",2024-06-01 07:35:10
Negatif,"Driver sudah bagus,cm aplikasi nya yg gak bagus isi ulang kaspro gak sesuai dengan yg di isi,update aplikasi tiba2 saldo hilang 10rb,,isi ulang kaspro sangat luaaamaaaa sekali..bener2 Maxim yg gak sesuai sangat buruk",2024-06-01 07:21:54
Negatif,Kalo bisa tulisannya bike sama car diganti menjadi motor dan mobil. Masak masih ada coustemer yg mau pesan mobil tp yg dipesan bike. Saya sebagai driver merasa dirugikan jg. Dah jemput jauh jauh akhirnya di cansel,2024-06-01 07:14:55
Positif,"alhamdulillah, puas, driver²nya ramah²",2024-06-01 07:12:14
Positif,murah banget ongkir nya.. rekomendasi bnget,2024-06-01 06:47:24
Positif,"ramah, sopan, baik hati, murah senyum, rapi, wangi, disiplin, tidak sombong, tidak gampang marah.. terimakasih",2024-06-01 06:46:16
Positif,"tepat wktu, pengemudi ramah",2024-06-01 06:14:45
Negatif,Drivernya nganter 7km aja 2 jam parahhh,2024-06-01 06:11:45
Positif,sangat memuaskan pelayanan drivernya,2024-06-01 05:53:12
Negatif,semoga makin banyak titik yg terbaca,2024-06-01 05:49:27
Positif,terima kasih ada nya Maxim bisa membantu masyarakat sekitar terima kasih Maxim,2024-06-01 05:33:51
Positif,"Pelayanan bagus dan ramah""",2024-06-01 05:29:55
Positif,"terimakasih, drivernya ramah pelayanannya sangat baik sekali👍🏼",2024-06-01 05:26:32
Positif,terimakasih om sopir terbaik sopan.🙏🙏,2024-06-01 05:25:31
Negatif,"Apa apaan e wallet kaspro ga berlaku,,driver malah minta cash money lagi,,jadi bayar 2 kali",2024-06-01 04:45:25
Positif,sangat direkomendasikan,2024-06-01 03:40:15
Positif,pelayanan dan driver bagus dan sabar,2024-06-01 03:11:52
Positif,pelayanan bagus. murah juga. terimakasih,2024-06-01 03:04:09
Positif,"Terbaik, Om supir Ramah sekali",2024-06-01 02:12:20
Positif,"Terima kasih, pengiriman cepat",2024-06-01 01:54:56
Positif,pelayanan bagus,2024-06-01 01:48:56
Positif,sangat baik dan tepat waktu pokoknya jos,2024-06-01 01:46:30
Positif,cukup ramah untuk driver nya,2024-06-01 01:37:13
Positif,Alhamdulillah pket smpe dengan selamat draiver terbaik,2024-06-01 00:57:27
Positif,mantap Abang nya enak di ajak ngobrol,2024-06-01 00:47:15
Positif,"pengemudi ramah, terimakasih",2024-06-01 00:19:59
Negatif,"driver nya banyak yang pilih"" penumpang+kasar",2024-06-01 00:12:42
Positif,Aplikasinya yang sangat bagus dan murah dan driver nya pun sopan ² sekali lagi tingkatkan ya nyaman banget sama Maxim terima kasih Maxim,2024-06-01 00:10:34
Positif,terimakasih driver telah mengantarkan kami selamat sampai tujuan. terimakasih atas pelayananya yang ramah sekali,2024-06-01 00:04:53
Positif,mantap drivernya ramah murah,2024-05-31 21:42:13
Positif,trimakasih atas kerja sama nya 👍👍👍,2024-05-31 19:19:30
Positif,Darmo R Nehang terima kasih sudah luar biasa pelayanannya..driver juga sangat2 ramah,2024-05-31 18:22:43
Negatif,"Perbaiki bug nya masa saya mau cancel pembelian gofood tidak bisa, tidak ada pilihan pembatalan yang bener aja lah merugikan banget. *sementara bintang 1*",2024-05-31 17:34:43
