sentiment,content,at
,sopir nya ramah dan baik Masya Allah,2024-03-25 09:36:02
,"Saya pernah kehilangan dompet dan lupa apakah jatuh di mobil atau di tempat pesan, sudah pasrah bingung krna di dalam ada kartu2 penting seperti KTP, Kartu Mhsw, atm, Faskes, Setelah lewat 2 hari, aku di telpon dari kantor maxim kalau ada dompet di mobil. Salut dan respeck full dengan integritas drivernya",2024-03-25 09:05:12
,"maaf saya salah titik antar barang, driver bagus..good job",2024-03-25 08:49:41
,Penumpang maxim terlalu terlalu manja,2024-03-25 08:39:53
,sopan dan ramah,2024-03-25 08:32:36
,masih susah nyari drifernya,2024-03-25 08:19:35
,driver sopan dan baik cara berkendaranya,2024-03-25 08:10:43
,sopir Maxim ya ramah dan baik..,2024-03-25 08:05:52
,"driver sangat baik dan ramah, Terima kasih orang baik🙏",2024-03-25 07:58:45
,"Tolong jangan ada yang pakai aplikasi maxim ini, karena sudah banyak yang tertipu dan kehilangan barang ketika pengiriman. Contohnya saya,, sudah 1 minggu ngurus agar barang saya bisa kembali tapi tidak ada respon apa apa, walau sudah datang ke kantornya. Begitupun tetangga saya pernah mengalami kejadian ini dan tidak dibantu oleh orang kantor maxim dalam menangani pelanggaran ini. Dan lebih mirisnya lagi, pekerja/cs maxim yang ada di kantor tidak ada tata krama dan banyak bohongnya..",2024-03-25 07:58:23
,"driver ramah,aman nyaman dan santun",2024-03-25 07:43:25
,cepat dan sangat ramah,2024-03-25 07:42:15
,"alhamdulillah dapet driver yg baik dan ramah,, makasih ya a 🙏🏻",2024-03-25 07:31:24
,"Driver selalu buta Maps , setiap order rute nya muter muter, yg harus nya bisa 30 menit sampe ini harus 1 jam perjalanan, dan sok tau jalan di arahin yg lebih cepet ngeyeel, no maxim anymore, very usless, GO UNINSTALL!!!!!!",2024-03-25 06:56:33
,lumayan cepat penjemputan nyaa,2024-03-25 06:23:10
,"Di upgrade lagi map peta nya ya, jaman sekarang sudah canggih, maxim ikutan canggih juga lah, masak map saja ga bisa tertedeksi, makanya org pada pindah ke apk lain. Karna map nya mudah",2024-03-25 06:09:22
,map kurang akurat,2024-03-25 05:30:54
,Drivernya ramah dan komunikatif.Terima kasih sudah mengantarkan sampai tujuan dg nyaman 😊,2024-03-25 05:09:58
,baik dan respon cepat,2024-03-25 05:02:37
,"scammer anjir, di suruh download katanya dapet saldo, eh ternyata cm bs buat ngojek ++ gabisa buat pesen makanan pula, mana ga kepotong 100%",2024-03-25 04:57:25
,"Driver nya sopan, ramah makasih bnyk pa.. moga banyak langganan nya hr ini.. aamiin ya rabbal alamin",2024-03-25 04:04:56
,"driver ramah, perjalanan cepat dan lancar",2024-03-25 03:54:02
,Buruk. Tidak bisa login. Tidak bisa di gunakan.,2024-03-25 03:31:15
,driver nya ramah baik. mobil nya nyaman poko nya the best lah untuk driver nya pak roni mksh 🙏ttp jadi driver yg ramah dn baik hati ya pak,2024-03-25 03:21:29
,"terima kasih banyak pak untuk perjalanan Hari ini, mohon maaf kami salah dalam pemesanan Maxim L dengan penumpang 6 orang, sedangkan kami membawa cukup banyak barang. mohon maaf alangkah baiknya jika Jenengan memaksimalkan pelayan dengan Tersenyum saja sudah sangat baik 🙏🙏 (agar lebih ramah)",2024-03-25 03:11:46
,"Lagi buru"" Malah dapet orderan yang jauh. Mana gak bisa di hubungi. Di cancel gak bisa",2024-03-25 02:33:31
,sangat mempermudah perjalanan ..,2024-03-25 02:21:27
,Tolong dong fitur chat nya di update seperti di tambahkan fhoto.,2024-03-25 02:18:20
,driver nya ramah dan baik,2024-03-25 01:55:22
,moga laris ordernya yaa..aamiin,2024-03-25 01:39:37
,"APLIKASI KOK SISTEM NYA SERING EROR , GIMANA MAU BERSAING SAMA GOJEK & GRAB HAHAHAHAA...JAUH SEKALI KWALITAS MU",2024-03-25 01:11:12
,"selalu dapat yang ramah, asik diajak ngobrol, harga juga murah menurutku",2024-03-25 01:00:03
,"selain murah, pelayanan nya juga sangat cepat..",2024-03-25 00:49:52
,"harganya makin lama makin ngelunjak, kok tiba tiba mahal?",2024-03-25 00:30:38
,"Driver nya ramah ramah, tapi aku merasa ketipu sama voucher nya huhuh, aku pikir bakalan kepotong karena ada voucher taunya cuman 1.000 kepotong nyaa",2024-03-24 23:43:09
,harga paling kompetitif,2024-03-24 23:37:34
,Tolong maps nya di perbaiki agar akurat sesuai titik.,2024-03-24 23:21:38
,bang maaf helm nya ketinggalan,2024-03-24 23:11:00
,Susah nyari alamat nya mass...,2024-03-24 21:34:31
,Gak bisa login/sigin.,2024-03-24 20:24:51
,Respon sangat cepat..,2024-03-24 20:01:55
,mantap abg nya cepat respon,2024-03-24 16:44:39
,"bapak baik ramah, terimakasih pak",2024-03-24 16:34:06
,bagus pelayanan drivernya sangat baik,2024-03-24 15:52:13
,"Tolong dong benerin di bagian chat nya, masa ada notif chat dari driver, tapi pas di pencet tidak ada!!!, tolong ya di perbaiki lagi.",2024-03-24 15:46:40
,Perlu banyak perbaikan aplikasinya,2024-03-24 15:31:06
,"Di saat app Laen menolak orderan saat ujan, Maxim gercep. terimakasih Maxim 👍👍👍👍👍",2024-03-24 15:07:39
,"ramah, muda, enerjik, cepat",2024-03-24 14:50:44
,sangat puas driver ramah,2024-03-24 14:45:55
,sangat puas pelayanan nya ramah,2024-03-24 14:21:04
,bagus ramah pelayanan nya,2024-03-24 13:00:01
,respon pengendara cepat,2024-03-24 12:36:58
,drivernya ramah skli top markotop,2024-03-24 12:36:58
,bpknya baik bgt ramah..tdi GK ada kembalian tpi aku bilang GPP..malah dikasih ke ortuku kembalian nya masyaAllah padahal mah GPP aku ikhlas...,2024-03-24 12:10:29
,"Driver sering tidak ramah, akurasi map yang buruk, harga yang tidak sesuai di awal(melambung tinggi)",2024-03-24 11:55:32
,sangat ramah dan baik tidak kasar,2024-03-24 11:07:50
,pelayan baik dan driver nya ramah,2024-03-24 11:06:05
,"Tolong di respon feedback saya dong, masa tiba2 ada 2x transaksi pemesanan Maxim car yg tidak sy lakukan, dan kena charge dari wallet kaspro. Apakah ada bug di sistemnya?",2024-03-24 10:09:16
,tidak sesuai dan mapsnya erorr,2024-03-24 09:26:11
,"bagus, monilnya bersih dan supirnya ramah",2024-03-24 07:39:55
,driver ramah & baik,2024-03-24 07:20:48
,Gjls bgt nih apl gw udh pesen Maxim orangnya udh sampai ditujuan lah apl maxim nya tiba tiba suruh masukin nomer ulang gjls bgt,2024-03-24 07:09:17
,ramah dan cepat,2024-03-24 07:06:25
,"driver nyaman sopan berbicara, tidak tergesa² krn saya sakit patah tulang kaki. Senang dengan kesabaranya.",2024-03-24 06:55:23
,"terimakasih, pelayanan memuaskan",2024-03-24 06:04:30
,"pelayanan memuaskan , pengemudi ramah dan sopan",2024-03-24 05:57:16
,"aplikasinya sangat ringan, terimakasih",2024-03-24 05:48:48
,"Cuaca Saat ini Cukup Panas, Diupayakan Pelayanan/Penjemputan Agak Dipercepat, Terima Kasih",2024-03-24 05:30:23
,rute maps d perbaiki seringbkesulitan pada saat penitikan d maps,2024-03-24 05:16:02
,Alhamdulillah drivernya baik dan harganyapun lebih murah dari yg lain pokoknya puas wes,2024-03-24 04:27:49
,"muliadi evendi, driver ramah, good job lah",2024-03-24 04:14:41
,Driver ramah mantap,2024-03-24 04:12:00
,"baik, obrolanxa baku masuk, denk nggak bisa ngantuk dlam perjalanan trima kasih joki🙏🙂😇",2024-03-24 03:17:09
,"Ribet amat daftar pun susah, kode otp salah terus padahal udah bener.",2024-03-24 02:44:24
,sukaa banget sama pak maxim nya ramah dann suka bercerita yang membuat kita exited dn selalu mengajar kan untuk bersyukur dlm segala hal😇Sukses Selalu Pak dmana pun berada🙏:),2024-03-24 02:23:55
,layanan yang memuaskan,2024-03-24 02:08:21
,"gajelas, tiba tiba ke logout, pas mau login ga kekirim kodenya",2024-03-24 01:44:25
,"driver tepat waktu, ramah dan baik.. sehat selalu bapak 😇",2024-03-24 01:42:01
,aman dan bisa sampai dengan selamat,2024-03-24 01:32:26
,orderan cepat direspon oleh ybs. harga standard 👍,2024-03-24 01:10:12
,drivernya ramah dan baik pula,2024-03-24 00:30:42
,tepat waktu deraipernya 👍👍👍👍,2024-03-24 00:10:26
,terimakasih sudah mengantar sampai tempat tujuan,2024-03-23 23:35:31
,"Pengemudi: Jumaruddin dengan Toyota Calya, warna perak, nopol DC1038XV. Selamat menikmati perjalanan!",2024-03-23 23:28:42
,terima kasih bnyk buat BG Maxim nya udah sabar membantu sy cr alamat yg di tuju sampai ketemu🙏 semoga slalu di murahkan rzk nya & sehat walafiat🤲🏻🙏,2024-03-23 22:17:54
,"Alamat tidak lengkap ketika di ketik, harus mencari manual melalui map",2024-03-23 21:33:45
,ini dia maxim perusak upah dan standart argo driver driver online. brengsek!!!,2024-03-23 21:02:56
,"Aplikasi menyesat kn.,gk cocok di guna kn..penipu drever banyak y menderita lahir batin. Cocok di hapua aplikasi ny dri play stort",2024-03-23 20:43:00
,"respon cpt, mtr nya bgus",2024-03-23 17:53:49
,"ramah, sangat membantu dalam pemilihan arah jalan..",2024-03-23 17:48:24
,gojek nya baik dan ramah sehat selalu pak,2024-03-23 16:37:09
,Driver sangat ramah berkendara tdk ugaal2an sangat mengetahui jalan trimakasih pak telah mengantar saya sampai tujuan dengan selamat,2024-03-23 16:27:24
,"keren, cepet banget. harga murah meriah parah. semoga lancar dan awet ini jasa ojolnya",2024-03-23 15:11:05
,drivernya ramah dan baik sekali,2024-03-23 15:04:52
,"Alhamdulillah sangat membantu perjalanan saya,terima kasih maxim",2024-03-23 14:26:32
,sangat baik dan bagus,2024-03-23 14:22:08
,"minta maaf lah,helm driver tadi ketinggalan,tolong aambil di rumah saya ya",2024-03-23 14:16:34
,"Buat para driver klo saat mlm minggu walaupun ramai, usahakan estimasi 4 menit jgn dibuat 20 menit ya",2024-03-23 14:16:32
,"bapaknya baik sopan ramah, makasihhh✨",2024-03-23 14:11:35
,"nyaman, helm bersih. pakai jaket resmi",2024-03-23 13:42:38
,pelayanan bagus dan sopan serta ramah,2024-03-23 13:25:29
,Tolong dong pak/iBu perbaikin lagi peta nya kok alamat Deket juga ga ketemu sih di peta Maxim nya,2024-03-23 13:09:25
,"makasih banyak mas..maaf merepotkan,,..",2024-03-23 12:35:26
,perjalanan nyaman dan aman driver ramah dan sopan terimakasih 💜,2024-03-23 12:06:12
,mamang gojek nya baik ramah tepat waktu terimakasih ya pak sukses sllu,2024-03-23 12:03:21
,walaupun beda agama tapi toleransinya sangat baik sekali sukses selalu,2024-03-23 12:00:57
,Aplikasi luar biasa sangat menyenangkan & mudah digunakan,2024-03-23 12:00:54
,mantap kalo bisa kasih promo lagi,2024-03-23 11:45:52
,driver ramah + tepat waktu.. terimakasih,2024-03-23 11:23:37
,"Supir terbaik selama menggunakan jasa maxim, baik dan ramah. bagus di kasih banyak bonus 👏👏👍👍💖",2024-03-23 11:20:24
,"sopir sangat baik berkenan mengantar saya k.panti asuhan, maaf SDH merepotkan pak🙏 terimaksih banyak",2024-03-23 11:01:36
,aa nya baik...sehat2 terus yaa a,2024-03-23 10:46:16
,"ramah, sangat hati2 dalam berkendara",2024-03-23 10:32:21
,pelayanan top. murah lagi,2024-03-23 09:54:41
,cepat dan nyaman,2024-03-23 08:50:22
,map nya gimana sih ini gajelas banget,2024-03-23 08:39:23
,sangat baik dan ramah,2024-03-23 07:39:34
,"aplikasi kocakk,msa daerahnya ga lengkap bikin org kesel,udah maa klo pk kode promo jg di harga kitanya 11k tp di abangnya ttp harga normal cakk kocakk ga gunaa!!",2024-03-23 06:47:20
,cepat dan layanannya bagus 🙏😊,2024-03-23 06:31:15
,driver baik dan ramah,2024-03-23 06:17:03
,pelayanan nya sangat memuaskan,2024-03-23 06:03:47
,mantap pokonya jauh pun di antar,2024-03-23 05:46:49
,Murah dan bagus,2024-03-23 05:44:36
,drivernya sangat profesional👍👍👍 dan bertanggung jawab,2024-03-23 05:36:43
,respon draiver cepat dan cepat pula antar pesanan luar biasa draivernya👍💪,2024-03-23 05:32:12
,"Order telah dipenuhi oleh: Denis Porlando Laia dengan Motorcycle, warna biru, nopol B5965KCU. Terima kasih atas perjalanan Anda!",2024-03-23 05:30:04
,terimakasih maxim....murah cepat n nyaman,2024-03-23 03:43:22
,Terima kasih sudah antar sampe tujuan dengan selamat..🙏,2024-03-23 03:33:12
,Alhamdulillah driver baik dan ramah ☺️🙏🏻,2024-03-23 03:03:30
,drivernya sopan_sopan & ngobrolnya seru sekali...hanya cari titik map aja yg blm akurat,2024-03-23 02:54:52
,Kurang akurat alamat tujuannya. Untuk harga sudah murah.,2024-03-23 02:53:32
,"Keren Banget,Bawa Motor Nya Gak Ugal""an Top Dah Untuk Abang Maxim 1 Ini",2024-03-23 02:26:09
,"sangat baik,, pngemudi juga ramah",2024-03-23 01:43:19
,saya sangat puas dng pelayanan nya dan org nya Rama dan ajak ngobrol,2024-03-23 01:39:19
,"Driver kargo menarif harga relatif mahal, dan tidak sesuai aplikasi sangat jelek",2024-03-23 01:20:28
,Lama cari driver trlalu jauh mendapatkan driver. Driver ga sopan tidak ramah,2024-03-23 00:01:07
,jangan selalu ikuti jalur map kadang 2x jauhnya,2024-03-22 23:01:31
,cepat & tanggap responnya....,2024-03-22 22:53:32
,ramah dan cepat,2024-03-22 20:21:16
,pengemudinya baik2 dan ramah,2024-03-22 20:16:28
,Tolong dong bagaimana cara mengambil barang yang ketinggalan di mobil maxsim,2024-03-22 19:11:15
,Kenapa stiap orderan drever nya ga ke toko tiba batal orderan nya..,2024-03-22 18:35:58
,"Semoga Berkah Rezeki nya 🤲🏻 Sukses Dan Semoga Selalu Dalam Perlindungan Kasih Sayang ALLAH 🤲🏻 Terima Kasih Sudah Jemput Ibu Saya Malam2,,Semoga Usaha Dan Kerja nya Selalu Berkah Rezeki dan usaha nya,,aamiin allahumma aamiin ya ALLAH 🤲🏻",2024-03-22 17:21:13
,sopan ramah tidak banyak bicara,2024-03-22 17:08:01
,cepat dan tepat waktu,2024-03-22 15:29:31
,Mohon maaf saya kasih bintang 1 coz apk transportasi teraneh terkenal lebih murah sih masak kita blom nge klik pesen langsung order sendiri Uda gitu g bisa di batalin lagi kasian mas mas nya yang Uda nyampek PD hal kita g niat pesen apalagi g bisa di cancel juga g bisa ngechat Abang Maxim nya pas org nyampe baru bisa chat sumpah ngecewain g lagi2 dah pake Maxim,2024-03-22 14:22:49
,cepat sampai tujuan,2024-03-22 14:00:36
,driver nya enak ramah banget,2024-03-22 13:40:50
,sangat sopan dan nyaman,2024-03-22 13:11:21
,bagus tidak sombong semoga berlimpah iya ka rezki nya,2024-03-22 13:03:53
,terimakasih pak maaf gak dilebihin kebetulan pas2 uang y..,2024-03-22 13:00:41
,"Lain kali kalau cari kurirnya, tolong yang terdekat. jangan kejauhan",2024-03-22 12:36:21
,"terimakasih,pelayanannya sangat bagus",2024-03-22 12:29:56
,pelayanan nya bagus org nya ramah,2024-03-22 12:22:29
,Drivernya baik-baik dan ramah,2024-03-22 11:44:10
,apk maxim sangat bagus pelayanannya dan sangat membantu sekali,2024-03-22 11:35:37
,pelayanan bagus,2024-03-22 11:35:09
,driver sangat ramah dan tepat waktu,2024-03-22 11:12:42
,makasih banyak bosku sehat selalu ttap semangat,2024-03-22 10:50:59
,Saya sangat puas ...penjeputan tepat wktu ...,2024-03-22 10:38:17
,"Tolong di perbaiki lagi pencarian drivernya,setelah update malah jadi ngaco tiap order,lokasi bandung kabupaten malah driver dari bandung kota",2024-03-22 10:28:54
,Gimna sih mau login suruh nunggu kode tapi kode gak di kirim smpai waktu abis,2024-03-22 10:25:24
,pelayanan yang sangat baik. bintang 5 pokoknya..💯,2024-03-22 10:22:52
,"gerakan cepat, ramah, baik,trimaksih banyak",2024-03-22 10:03:56
,masnya sangat asyik diajak ngobrol,2024-03-22 09:58:21
,puas banget pokonya top,2024-03-22 09:47:05
,"bapa drivernya ramah, baik dan tidak perhitungan... semoga berkah ya pa... terimakasih banyak ya bapa... 🙏🙏",2024-03-22 09:38:38
,Parah login sj susah pdhl otp sudh di krm tp tidak ada satu otp yg masuk,2024-03-22 09:27:40
,"Wah ini Apk membantu banget sih mudah dimengerti, dapat digunakan semua orang dan pelayanan nya juga cepat, nunggu beberapa menit saja sudah sampai.",2024-03-22 09:24:52
,sopir sangat ramah,2024-03-22 09:22:55
,Parah ni aplikasi.nyari alamat tujuan banyak yg gak keluar. Saya jadiin referensi buruk .,2024-03-22 09:10:23
,siiplah pelayanannya..,2024-03-22 09:01:59
,driver baik dan ramah,2024-03-22 08:40:53
,menurut ku maxsim itu gak ada dua nya sihk,2024-03-22 08:34:38
,"Driver ramah,tepat waktu perjalanan aman selamat lancar",2024-03-22 08:16:15
,pengemudinya sangat ramah ...,2024-03-22 07:49:17
,"pelayanan bagus,mantap, dan mengutamakan kepuasan costumer salut 👍👍👍",2024-03-22 07:46:40
,sangat ramah dan sopan,2024-03-22 07:12:42
,"kecewa, banyak lokasi yg belum ada",2024-03-22 07:10:02
,drivernya baik dan ramah,2024-03-22 07:08:10
,"driver 'y sangat ramah ,👍👍👍👍👍",2024-03-22 07:03:14
,"baru download,, mantap lah walau masih belajar",2024-03-22 06:58:02
,Ini mau login menunggu kode kenapa ga masuk masuk kodenya padahal nomornya masih aktif juga udh beberapa kali tpi tetap ga bisa,2024-03-22 06:20:03
,pelayanan nya sangat memuaskan,2024-03-22 06:19:19
,Saya sudah punya akun tapi GK bisa login,2024-03-22 06:02:51
,"baik dan oke,bagus bangett ramah juga",2024-03-22 06:01:22
,pelayanan baik yang memuaskan,2024-03-22 05:36:31
,Luar biasa drivernya baik bgt..aku yg salah order alamatnya..masnya mau anter..makasih kang semoga berlimpah rezekinya yah,2024-03-22 05:30:42
,sangat membantu dan rispect,2024-03-22 05:29:34
,pengiriman cepat kurir ramah debestt pertahankan,2024-03-22 05:21:38
,Driver ramah dan tidak pilih order masuk,2024-03-22 04:56:48
,"makasih pak atas perjalanan maxim nya sangat membatu saya di titik tempat saya ,sampai berjumpa kembali terimakasih",2024-03-22 04:51:00
,driver nya baik dan asik...,2024-03-22 04:39:04
,driver cepat sampai,2024-03-22 04:31:41
,datengnya tepat waktu ramah,2024-03-22 02:56:40
,cepat dan ramah,2024-03-22 02:39:19
,"bagus pelayanan nya, ramah dan baik",2024-03-22 02:20:56
,tercepat dan termurah,2024-03-22 02:18:14
,Tolong min kalo mau jemput costumer nya jangan trlalu lama,2024-03-22 02:00:13
,"mantap lah pokonya maxim , dikala hujan maxim tetep oke servernya",2024-03-22 01:37:44
,sehat dan barokah selalu,2024-03-22 01:23:57
,driver nya ramah² 🌟 5 untuk mas/bapak driver🤘,2024-03-22 01:10:43
,drivernya baik sekali,2024-03-22 00:53:49
,"sangat menyenangkan, dan slalu nya aman saat perjalanan",2024-03-22 00:53:26
,"pelayanan bagus, cepat,hemat",2024-03-22 00:48:46
,"mencari alamat susah, tp lebih murah. pengisian kaspro nya semoga bisa lebih luas lagi mencakup e-wallet yg biasa di gunakan. aamiin.",2024-03-22 00:42:42
,ramah cepat dan aman,2024-03-22 00:21:49
,pengemudi cepat sampai dan ramah,2024-03-22 00:15:31
,"Mapsnya ga akurat banget, kalau mau pesan sering geser² mapsnya, untuk pembayaran kalau bisa digabungkan dengan e-wallet yang banyak digunakan oleh masyarakat seperti DANA misalnya",2024-03-22 00:07:01
